day,month,year,Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,Classes
0.593662960086288,1.346468419120555,0.0,0.7865444486131103,-1.8949774329641467,0.5368462137111998,-0.38165690597236956,1.0026206801520985,0.7211911796056326,1.0063427501368598,2.184833188669097,0.8950885735496497,1.9614995434288665,0
0.7069858974790358,1.346468419120555,0.0,0.2341447347027462,0.13237588172746317,-0.8888765177841181,-0.38165690597236956,0.7721751175352376,0.9233336736586094,1.195547852744218,0.5686919281183667,1.1063693565174306,0.8975611750065123,0
0.8203088348717837,1.346468419120555,0.0,0.7865444486131103,-0.4082516688569661,-0.5324458349102886,-0.38165690597236956,0.7791583164024147,1.1901617658085386,1.3910597921051546,0.6651779735243806,1.3599062960787678,1.0995747892639212,0
0.9336317722645315,1.346468419120555,0.0,-1.6992542639835284,-0.8813007756183417,-3.3838912979009246,0.6188029446348129,-1.155187769805783,-0.22483569256229877,-0.4484342610219389,-0.9992063097293565,-0.3373826604290725,-0.8936262047425136,1
1.0469547096572793,1.346468419120555,0.0,-1.1468545500731642,0.5378465446657851,-0.17601515203645915,-0.38165690597236956,0.14368721948925275,-0.0712073970820364,-0.280251947593176,-0.5650191054022946,-0.1824434195860332,-0.5434692733630049,1
1.1602776470500271,1.346468419120555,0.0,-0.5944548361628,0.19995432555051681,-0.5324458349102886,-0.38165690597236956,0.5277631571840212,0.10667799768458312,-0.10366051849297503,-0.0584673670207225,0.014751977850562297,-0.07210417342905062,0
1.273600584442775,1.346468419120555,0.0,-1.1468545500731642,1.6866800896576974,-0.17601515203645915,1.819354765363432,-2.56579394097566,-0.6614634797167287,-0.8709923235117056,-1.1198138664868738,-0.7388161480678564,-0.9474965018778227,1
1.386923521835523,1.346468419120555,0.0,-1.4230544070283464,1.6866800896576974,4.814014408197154,-0.13154194332057392,-2.230600395351135,-0.9040344725803008,-0.8730946024295652,-1.0474493324323633,-0.9360115455044519,-0.9205613533101682,1
1.5002464592282707,1.346468419120555,0.0,-2.2516539778938927,-0.5434085565030734,0.8932768965850293,-0.33163391344201043,0.12972082175489735,-0.8393488744833483,-0.7196282414258192,-0.7338696848628186,-0.8162857684893761,-0.8532234818910319,1
1.6135693966210185,1.346468419120555,0.0,-2.2516539778938927,0.13237588172746317,-0.17601515203645915,-0.2816109209116513,-0.7361958377751265,-0.8797773732939437,-0.6922986154936451,-0.8544772416203358,-0.8374138467861542,-0.8801586304586865,1
